hostel	96
hostels	89
hostess	91
hostile	117
hostilities	109
hostility	105
hosting	119
hosts	130
hot	131
hotbed	79
hotel	132
hotel's	87
hotelier	72
hotels	118
hotline	77
hotly	91
hotspot	88
hotspots	81
hotter	88
hottest	96
hound	85
hounded	71
hounds	84
hour	137
hour's	81
hourglass	78
hourly	106
hours	143
house	152
house's	86
houseboat	73
housed	124
household	143
householder	132
householders	76
households	147
housekeeper	92
housekeeping	78
housemate	83
housemates	89
houses	141
housewife	92
housewives	78
housework	72
housing	143
housings	74
hover	86
hovercraft	82
hovered	76
hovering	91
hovers	75
how	149
how'd	74
how're	115
how's	135
how've	100
however	157
howitzer	91
howitzers	89
howl	70
howling	77
http	95
hu	72
hub	119
hubris	71
hubs	97
huddle	73
huddled	70
hue	93
hues	83
hug	87
huge	132
hugely	100
hugged	72
hugging	81
hugs	79
hula	75
hulk	86
hull	118
hulled	86
hulls	94
hum	81
human	148
humane	93
humanism	89
humanist	96
humanistic	88
humanists	80
humanitarian	111
humanities	102
humanity	117
humanity's	87
humankind	90
humanoid	101
humanoids	82
humans	133
humble	103
humbled	73
humbly	75
humerus	81
humid	107
humidity	106
humiliate	80
humiliated	93
humiliating	94
humiliation	96
humility	91
humming	77
hummingbird	82
hummingbirds	79
humor	115
humorist	84
humorous	113
humorously	88
hump	82
humpback	75
humus	74
hundred	133
hundreds	129
hundredth	82
hung	111
hunger	107
hungry	101
hunt	115
hunted	105
hunter	111
hunters	109
hunting	126
hunts	94
hurdle	86
hurdler	73
hurdles	98
hurl	75
hurled	88
hurler	71
hurlers	73
hurling	108
hurls	71
hurricane	119
hurricanes	99
hurried	87
hurriedly	84
hurries	75
hurry	89
hurt	114
hurtful	70
hurting	90
hurts	83
husband	143
husband's	111
husbandry	90
husbands	99
hush	70
husk	76
husks	71
husky	72
hussars	74
hustle	74
hustler	73
hut	102
huts	99
hwan	70
hybrid	118
hybridization	88
hybridize	70
hybridized	75
hybrids	102
hydrate	78
hydrated	80
hydrates	71
hydration	81
hydraulic	110
hydraulically	79
hydraulics	82
hydro	98
hydrocarbon	92
hydrocarbons	94
hydrochloric	84
hydrochloride	78
hydrodynamic	77
hydroelectric	104
hydroelectricity	79
hydrofoil	71
hydrogen	121
hydrogenated	73
hydrogenation	78
hydrologic	70
hydrological	77
hydrology	79
hydrolysis	93
hydrolyzed	74
hydrophobic	91
hydrothermal	84
hydroxide	96
hyena	82
hyenas	84
hygiene	98
hygienic	74
hymn	105
hymnal	77
hymns	105
hype	88
hyped	77
hyper	92
hyperactive	77
hyperactivity	78
hyperbola	76
hyperbole	70
hyperbolic	98
hypercube	72
hyperinflation	79
hyperlinks	71
hypermarket	70
hyperplane	76
hypersensitivity	79
hypersonic	74
hyperspace	82
hypertension	104
hypertensive	73
hypertext	79
hyperthyroidism	71
hypertrophy	77
hyphen	84
hyphenated	76
hypnosis	90
hypnotic	91
hypnotism	74
hypnotist	70
hypnotized	74
hypocrisy	89
hypocritical	81
hypodermic	70
hypoglycemia	83
hypothermia	82
hypotheses	99
hypothesis	118
hypothesize	73
hypothesized	97
hypothesizes	70
hypothetical	102
hypothyroidism	75
hysterectomy	71
hysteria	88
hysterical	86
iMac	75
iPad	86
iPhone	100
iPlayer	72
iPod	97
iPods	71
iTunes	111
iambic	79
ibid	80
ibis	70
ibises	78
ibuprofen	71
ice	137
iceberg	82
icebergs	73
icebreaker	79
icebreakers	72
iced	81
icing	88
icon	112
iconic	110
iconoclasm	74
iconoclastic	77
iconographic	74
iconography	94
iconostasis	72
icons	106
icy	92
id	99
idea	141
ideal	124
idealism	93
idealist	80
idealistic	89
idealized	92
ideally	96
ideals	112
ideas	134
identical	127
identically	90
identifiable	100
identification	120
identifications	80
identified	136
identifier	98
identifiers	87
identifies	111
identify	126
identifying	114
identities	108
identity	134
ideological	108
ideologically	84
ideologies	96
ideology	114
idiom	95
idiomatic	79
idioms	84
idiopathic	80
idiosyncrasies	73
idiosyncratic	90
idiot	85
idiots	71
idle	98
idleness	70
idler	71
idling	72
idol	107
idolatry	84
idolized	76
idols	97
idyllic	87
if	159
igneous	92
ignite	91
ignited	98
ignites	77
igniting	82
ignition	102
ignorance	101
ignorant	96
ignore	105
ignored	117
ignores	97
ignoring	102
iguana	75
iguanas	76
ill	112
illegal	128
illegality	72
illegally	107
illegitimacy	71
illegitimate	108
illicit	97
illiteracy	84
illiterate	93
illness	124
illnesses	100
illogical	77
ills	81
illuminate	89
illuminated	103
illuminates	77
illuminating	85
illumination	99
illusion	107
illusionist	70
illusions	94
illusory	81
illustrate	107
illustrated	121
illustrates	102
illustrating	99
illustration	111
illustrations	113
illustrative	83
illustrator	107
illustrators	85
illustrious	98
image	138
imaged	82
imagery	111
images	131
imaginable	79
imaginary	106
imagination	109
imaginations	78
imaginative	96
imagine	102
imagined	103
imagines	86
imaging	111
imagining	87
imam	80
imams	76
imbalance	93
imbalances	78
imbued	86
imitate	97
imitated	95
imitates	79
imitating	92
imitation	102
imitations	86
imitative	77
imitators	80
immaculate	75
immanent	73
immaterial	79
immature	95
immediacy	80
immediate	128
immediately	140
immemorial	79
immense	110
immensely	100
immerse	75
immersed	96
immersing	72
immersion	97
immersive	77
immigrant	115
immigrants	126
immigrate	80
immigrated	108
immigrating	79
immigration	122
imminent	106
immobile	83
immobilized	78
immolation	72
immoral	94
immorality	83
immortal	101
immortality	99
immortalized	87
immortals	76
immovable	74
immune	114
immunities	74
immunity	107
immunization	78
immunodeficiency	76
immunoglobulin	79
immunological	77
immunology	80
immunosuppressive	71
immunotherapy	71
immutable	78
imp	71
impact	135
impacted	100
impacting	85
impacts	109
impair	82
impaired	103
impairing	70
impairment	97
impairments	84
impairs	72
impaled	84
impaling	76
impart	89
imparted	85
impartial	89
impartiality	81
imparting	81
imparts	81
impassable	87
impasse	82
impassioned	84
impatience	75
impatient	88
impeach	76
impeached	82
impeachment	98
impeccable	80
impedance	100
impedances	70
impede	88
impeded	85
impedes	70
impediment	86
impediments	76
impeding	77
impelled	72
impeller	71
impending	104
impenetrable	84
imperative	98
imperatives	73
imperfect	95
imperfection	70
imperfections	82
imperfective	71
imperfectly	70
imperial	123
imperialism	98
imperialist	90
imperialists	72
imperium	72
impermeable	76
impersonal	83
impersonate	79
impersonated	80
impersonates	70
impersonating	85
impersonation	80
impersonations	74
impersonator	81
impervious	81
impetuous	72
impetus	100
implacable	71
implant	94
implantation	85
implanted	94
implants	95
implausible	80
implement	118
implementation	124
implementations	105
implemented	125
implementing	109
implements	102
implicate	80
implicated	105
implicating	78
implication	99
implications	110
implicit	99
implicitly	96
implied	114
implies	117
imploded	73
implored	76
implores	71
implosion	82
imply	108
implying	104
import	112
importance	133
important	153
importantly	108
importation	94
imported	118
importer	90
importers	81
importing	97
imports	107
impose	107
imposed	120
imposes	89
imposing	106
imposition	94
impossibility	89
impossible	126
impossibly	73
imposter	75
impostor	83
impotence	78
impotent	78
impounded	84
impoundment	74
impoverished	101
impracticable	71
impractical	99
imprecise	80
impregnable	79
impregnated	86
impresario	86
impress	99
impressed	120
impresses	77
impressing	89
impression	116
impressionism	73
impressionist	85
impressionistic	76
impressions	100
impressive	122
impressively	80
imprint	109
imprinted	82
imprinting	72
imprints	84
imprison	83
imprisoned	122
imprisoning	78
imprisonment	118
imprisons	72
improbable	91
impromptu	92
improper	100
improperly	93
impropriety	77
improve	132
improved	133
improvement	122
improvements	123
improves	101
improving	119
improvisation	100
improvisational	92
improvisations	82
improvise	85
improvised	105
improvising	81
impulse	101
impulses	93
impulsive	85
impulsively	71
impunity	81
impure	84
impurities	92
impurity	81
imputed	72
in	210
inability	112
inaccessibility	71
inaccessible	98
inaccuracies	87
inaccuracy	79
inaccurate	102
inaccurately	80
inaction	82
inactivated	99
inactivation	93
inactive	107
inactivity	88
inadequacies	72
inadequacy	80
inadequate	110
inadequately	77
inadmissible	77
inadvertent	77
inadvertently	102
inalienable	78
inanimate	88
inappropriate	106
inappropriately	80
inasmuch	77
inaudible	70
inaugural	120
inaugurate	74
inaugurated	115
inaugurating	73
inauguration	105
inauspicious	73
inboard	80
inborn	72
inbound	88
inbred	71
inbreeding	81
incandescent	89
incantation	73
incantations	73
incapable	102
incapacitate	74
incapacitated	91
incapacitating	71
incapacity	78
incarcerated	100
incarceration	94
incarnate	79
incarnated	74
incarnation	112
incarnations	99
incendiary	91
incense	94
incensed	85
incentive	103
incentives	102
inception	116
incessant	83
incessantly	76
incest	92
incestuous	83
inch	126
inches	124
incidence	107
incidences	77
incident	132
incidental	97
incidentally	91
incidents	118
incinerated	74
incineration	75
incinerator	75
incipient	78
incised	82
incision	86
incisions	76
incisive	78
incisor	71
incisors	86
incite	85
incited	85
incitement	81
inciting	89
inclement	82
inclination	98
inclinations	82
incline	90
inclined	105
inclines	76
include	159
included	156
includes	149
including	167
inclusion	117
inclusions	86
inclusive	103
incognito	75
incoherent	82
income	152
incomes	98
incoming	110
incomparable	78
incompatibility	83
incompatible	102
incompetence	92
incompetent	96
incomplete	113
incompletely	72
incompleteness	77
incomprehensible	83
incompressible	76
inconceivable	73
inconclusive	94
incongruous	73
inconsequential	74
inconsistencies	92
inconsistency	89
inconsistent	105
inconsistently	73
inconspicuous	82
incontinence	79
inconvenience	84
inconvenient	85
incorporate	115
incorporated	135
incorporates	113
incorporating	113
incorporation	109
incorrect	110
incorrectly	108
increase	142
increased	143
increases	126
increasing	135
increasingly	131
incredible	105
incredibly	101
increment	82
incremental	91
incrementally	77
increments	88
incriminating	84
incrimination	71
incubate	77
incubated	83
incubates	75
incubating	71
incubation	91
incubator	81
incumbency	72
incumbent	119
incumbents	86
incur	87
incurable	82
incurred	103
incurring	83
incurs	73
incursion	89
incursions	95
indebted	88
indebtedness	77
indecency	77
indecent	88
indecision	74
indecisive	83
indeed	126
indefatigable	72
indefinite	100
indefinitely	103
indelible	79
indemnity	83
indentation	79
indentations	72
indented	79
indenture	70
indentured	91
independence	134
independent	145
independently	122
independents	93
indestructible	82
indeterminacy	70
indeterminate	89
index	122
indexed	96
indexes	91
indexing	92
indica	77
indicate	128
indicated	128
indicates	125
indicating	120
indication	111
indications	101
indicative	101
indicator	107
indicators	103
indices	99
indict	72
indicted	104
indictment	101
indictments	84
indie	113
indifference	94
indifferent	95
indigenous	125
indigent	78
indignant	75
indignation	84
indigo	88
indirect	110
indirectly	109
indiscriminate	83
indiscriminately	81
indispensable	92
indisputable	75
indisputably	70
indistinct	81
indistinguishable	95
indium	77
individual	143
individual's	103
individualism	87
individualist	87
individualistic	80
individuality	90
individualized	86
individually	110
individuals	144
indivisible	78
indoctrination	79
indomitable	76
indoor	119
indoors	95
induce	105
induced	117
inducement	71
induces	95
inducing	95
inductance	82
inducted	123
inductee	88
inductees	88
induction	110
inductive	90
inductor	81
inductors	74
indulge	85
indulged	82
indulgence	84
indulgences	78
indulgent	78
indulging	78
industrial	137
industrialist	101
industrialists	88
industrialization	97
industrialized	97
industrially	82
industries	126
industrious	80
industry	146
industry's	94
inebriated	75
inedible	75
ineffective	106
ineffectiveness	75
ineffectual	85
inefficiencies	76
inefficiency	84
inefficient	98
inelastic	77
ineligible	99
inept	87
ineptitude	73
inequalities	90
inequality	106
inequities	71
inerrancy	70
inert	95
inertia	94
inertial	95
inescapable	75
inevitability	75
inevitable	107
inevitably	102
inexhaustible	72
inexpensive	105
inexpensively	70
inexperience	85
inexperienced	99
inexplicable	80
inexplicably	86
inextricably	78
infallibility	78
infallible	81
infamous	114
infamously	75
infamy	77
infancy	102
infant	114
infant's	73
infanticide	79
infantile	80
infantry	127
infantryman	73
infantrymen	82
infants	106
infarction	86
infatuated	86
infatuation	82
infeasible	72
infect	93
infected	114
infecting	84
infection	120
infections	110
infectious	103
infective	74
infects	84
infer	90
inference	97
inferences	83
inferior	112
inferiority	84
infernal	70
inferno	71
inferred	97
infertile	83
infertility	84
infestation	86
infestations	75
infested	93
infidelity	91
infidels	72
infield	90
infielder	90
infighting	86
infill	79
infiltrate	96
infiltrated	93
infiltrates	80
infiltrating	82
infiltration	96
infiltrators	70
infinite	115
infinitely	97
infinitesimal	87
infinitive	87
infinity	100
infirm	77
infirmary	83
inflamed	84
inflammation	103
inflammatory	104
inflatable	92
inflate	81
inflated	95
inflating	75
inflation	113
inflationary	78
inflected	87
inflection	85
inflectional	75
inflections	77
inflexible	80
inflict	94
inflicted	106
inflicting	92
inflight	70
inflorescence	87
inflorescences	84
inflow	86
inflows	74
influence	142
influenced	135
influences	125
influencing	100
influential	130
influenza	100
influx	109
info	95
infomercial	75
infomercials	82
inform	110
informal	116
informally	106
informant	96
informants	86
informatics	82
information	149
informational	89
informative	90
informed	123
informer	80
informers	76
informing	101
informs	110
infra	83
infraction	79
infractions	82
infrared	109
infrastructural	80
infrastructure	127
infrastructures	85
infrequent	92
infrequently	92
infringe	78
infringed	82
infringement	103
infringements	74
infringing	83
infuriated	91
infuriating	70
infuse	73
infused	93
infusing	71
infusion	91
infusions	72
ingenious	91
ingenuity	88
ingest	77
ingested	91
ingesting	79
ingestion	93
ingots	75
ingrained	78
ingredient	105
ingredients	113
ingress	74
inhabit	106
inhabitant	89
inhabitants	134
inhabited	121
inhabiting	93
inhabits	96
inhalation	90
inhale	70
inhaled	84
inhaling	75
inherent	110
inherently	101
inherit	101
inheritance	112
inherited	123
inheriting	88
inheritor	70
inherits	87
inhibit	100
inhibited	93
inhibiting	92
inhibition	99
inhibitions	72
inhibitor	100
inhibitors	99
inhibitory	90
inhibits	95
inhomogeneous	72
inhospitable	82
inhuman	84
inhumane	81
inimitable	71
initial	139
initialism	72
initialization	78
initialized	75
initially	141
initials	104
initiate	105
initiated	125
initiates	93
initiating	100
initiation	104
initiative	122
initiatives	114
initiator	86
initiators	74
inject	88
injectable	71
injected	104
injecting	89
injection	113
injections	91
injective	83
injector	77
injectors	78
injects	79
injunction	101
injunctions	80
injure	89
injured	130
injures	80
injuries	126
injuring	101
injurious	75
injury	134
injustice	98
injustices	84
ink	109
inked	88
inker	80
inking	81
inkjet	76
inks	89
inlaid	84
inland	118
inlay	79
inlays	79
inlet	102
inlets	85
inline	100
inmate	100
inmates	112
inn	104
innate	98
inner	128
innermost	86
innervated	76
innervation	75
inning	114
innings	126
innkeeper	77
innocence	105
innocent	113
innocently	71
innocents	74
innocuous	79
innovate	75
innovated	73
innovation	115
innovations	110
innovative	119
innovator	89
innovators	83
inns	88
innuendo	80
innumerable	91
inoculated	71
inoculation	76
inoperable	81
inoperative	74
inordinate	70
inorganic	97
inpatient	84
input	124
inputs	107
inquest	92
inquire	86
inquired	82
inquires	74
inquiries	95
inquiring	78
inquiry	114
inquisition	75
inquisitive	74
inroads	85
insane	106
insanity	98
insatiable	76
inscribed	110
inscription	117
inscriptions	112
insect	108
insecticide	81
insecticides	81
insectivores	85
insectivorous	89
insects	120
insecure	90
insecurities	74
insecurity	87
insemination	81
insensitive	89
insensitivity	75
inseparable	88
insert	104
inserted	114
inserting	94
insertion	101
insertions	75
inserts	95
inset	76
inshore	86
inside	139
insider	90
insiders	86
insides	70
insidious	75
insight	110
insightful	83
insights	101
insignia	109
insignificant	94
insist	98
insisted	118
insistence	104
insistent	81
insisting	99
insists	107
insofar	90
insoluble	89
insolvency	83
insolvent	82
insomnia	88
inspect	95
inspected	97
inspecting	87
inspection	113
inspections	97
inspector	104
inspectors	95
inspects	71
inspiration	123
inspirational	95
inspirations	89
inspire	103
inspired	135
inspires	86
inspiring	102
instabilities	74
instability	106
install	109
installation	121
installations	111
installed	132
installer	77
installing	102
installment	103
installments	95
installs	78
instalments	75
instance	132
instances	116
instant	113
instantaneous	92
instantaneously	82
instantly	111
instar	74
instated	84
instead	147
instigate	76
instigated	97
instigating	77
instigation	89
instigator	78
instigators	70
instill	84
instilled	83
instilling	75
instinct	93
instinctive	80
instinctively	79
instincts	92
institute	118
institute's	79
instituted	112
institutes	109
instituting	83
institution	130
institution's	87
institutional	110
institutionalization	70
institutionalized	103
institutions	134
instruct	92
instructed	113
instructing	91
instruction	123
instructional	100
instructions	120
instructive	79
instructor	116
instructors	103
instructs	94
instrument	128
instrument's	81
instrumental	128
instrumentalist	95
instrumentalists	84
instrumentals	88
instrumentation	106
instrumented	70
instruments	131
insubordination	81
insufficiency	81
insufficient	112
insufficiently	84
insular	87
insulate	73
insulated	93
insulating	88
insulation	100
insulator	83
insulators	80
insulin	104
insult	100
insulted	93
insulting	96
insults	97
insurance	126
insure	86
insured	93
insurer	85
insurers	86
insurgency	101
insurgent	94
insurgents	104
insuring	72
insurmountable	78
insurrection	99
insurrections	73
intact	116
intake	112
intakes	85
intangible	85
integer	111
integers	105
integrable	84
integral	121
integrals	89
integrate	108
integrated	127
integrates	93
integrating	101
integration	120
integrative	75
integrator	72
integrity	114
intellect	99
intellectual	123
intellectualism	70
intellectually	90
intellectuals	108
intelligence	131
intelligences	74
intelligent	117
intelligently	74
intelligentsia	87
intelligibility	77
intelligible	91
intend	101
intended	140
intending	105
intends	106
intense	123
intensely	98
intensification	86
intensified	105
intensifies	73
intensify	87
intensifying	82
intensities	82
intensity	118
intensive	115
intensively	88
intent	119
intention	124
intentional	103
intentionally	108
intentioned	74
intentions	111
intents	80
inter	120
interact	116
interacted	87
interacting	102
interaction	122
interactions	117
interactive	115
interactivity	80
interacts	95
interagency	70
interbreed	71
interbreeding	74
intercede	75
interceded	71
intercept	103
intercepted	108
intercepting	85
interception	107
interceptions	107
interceptor	90
interceptors	80
intercepts	82
intercession	85
interchange	122
interchangeable	98
interchangeably	96
interchanged	77
interchanges	101
interchanging	77
intercity	92
intercollegiate	93
intercom	76
interconnect	84
interconnected	97
interconnecting	76
interconnection	82
interconnections	73
interconnects	71
intercontinental	85
intercooler	74
intercourse	102
intercultural	78
intercut	77
interdenominational	73
interdependence	80
interdependent	80
interdict	80
interdiction	87
interdisciplinary	102
interest	146
interested	130
interesting	124
interestingly	80
interests	132
interface	123
interfaces	107
interfacing	73
interfaith	84
interfere	107
interfered	96
interference	117
interferes	87
interfering	98
interferon	79
intergalactic	79
interglacial	73
intergovernmental	82
interim	115
interior	130
interiors	102
interlaced	84
interleague	73
interleaved	71
interleukin	87
interlinked	76
interlock	73
interlocked	73
interlocking	92
interlude	89
interludes	84
intermarriage	86
intermarried	83
intermediaries	84
intermediary	94
intermediate	120
intermediates	86
interment	88
interments	75
intermingled	76
intermission	82
intermittent	105
intermittently	96
intermixed	75
intermodal	82
intermolecular	73
intern	94
internal	134
internalized	74
internally	106
internals	72
international	150
internationalism	74
internationalist	78
internationalization	75
internationally	124
internationals	94
internecine	74
interned	100
internees	81
internet	124
internment	98
interns	83
internship	98
internships	86
interoperability	92
interoperable	76
interpersonal	93
interplanetary	86
interplay	88
interpolated	80
interpolation	92
interpolations	70
interpret	107
interpretation	126
interpretations	112
interpretative	73
interpreted	120
interpreter	105
interpreters	92
interpreting	99
interpretive	92
interprets	93
interracial	88
interred	117
interrelated	84
interrogate	82
interrogated	94
interrogates	73
interrogating	74
interrogation	103
interrogations	83
interrogative	76
interrogator	74
interrogators	79
interrupt	98
interrupted	116
interrupting	86
interruption	95
interruptions	87
interrupts	93
interscholastic	79
intersect	98
intersected	86
intersecting	101
intersection	128
intersections	102
intersects	111
intersex	72
interspace	78
interspaces	75
interspersed	99
interstate	105
interstates	72
interstellar	97
interstitial	85
intertidal	82
intertwined	92
intertwining	70
interurban	88
interval	114
intervals	112
intervene	104
intervened	103
intervenes	88
intervening	99
intervention	120
interventional	71
interventionist	77
interventions	101
interview	135
interviewed	117
interviewee	70
interviewees	74
interviewer	94
interviewers	75
interviewing	96
interviews	124
interwar	92
interwoven	85
intestinal	96
intestine	96
intestines	87
intimacy	93
intimate	110
intimated	70
intimately	91
intimidate	90
intimidated	87
intimidating	89
intimidation	96
into	174
intolerable	83
intolerance	92
intolerant	85
intonation	89
intoxicated	91
intoxicating	75
intoxication	87
intra	96
intracellular	95
intractable	78
intramural	88
intramuscular	72
intranet	71
intransitive	80
intraocular	71
intrastate	75
intrauterine	71
intravenous	92
intravenously	77
intrepid	76
intrepidity	80
intricacies	75
intricate	102
intricately	82
intrigue	93
intrigued	92
intrigues	89
intriguing	92
intrinsic	103
intrinsically	86
intro	101
introduce	119
introduced	147
introduces	112
introducing	117
introduction	133
introductions	94
introductory	100
introspection	80
introspective	86
introverted	79
intrude	72
intruded	77
intruder	86
intruders	87
intruding	74
intrusion	95
intrusions	84
intrusive	89
intuition	92
intuitionistic	73
intuitions	72
intuitive	97
intuitively	82
inundated	89
inundation	76
invade	106
invaded	118
invader	78
invaders	106
invades	80
invading	107
invalid	105
invalidate	78
invalidated	83
invalided	74
invaluable	96
invariable	72
invariably	102
invariance	84
invariant	104
invariants	86
invasion	134
invasions	104
invasive	105
invective	70
invent	92
invented	124
inventing	95
invention	118
inventions	104
inventive	92
inventiveness	75
inventor	114
inventories	85
inventors	91
inventory	108
invents	78
inverse	108
inversely	86
inverses	71
inversion	98
inversions	78
invert	74
invertebrate	85
invertebrates	101
inverted	103
inverter	80
inverters	71
invertible	85
inverting	79
invest	106
invested	114
investigate	120
investigated	116
investigates	96
investigating	113
investigation	131
investigations	116
investigative	105
investigator	103
investigators	107
investing	102
investiture	83
investment	129
investments	113
investor	107
investors	118
invests	83
invincibility	73
invincible	87
invisibility	81
invisible	107
invitation	115
invitational	82
invitations	92
invite	103
invited	132
invites	105
inviting	101
invocation	87
invocations	72
invoice	75
invoices	72
invoke	93
invoked	102
invokes	83
invoking	89
involuntarily	81
involuntary	94
involution	74
involve	121
involved	148
involvement	128
involvements	70
involves	127
involving	131
invulnerability	77
invulnerable	80
inward	97
inwardly	75
inwards	85
iodine	96
ion	113
ionic	94
ionization	92
ionized	86
ionizing	84
ionosphere	82
ions	111
irate	77
ire	89
iridescent	82
iridium	77
iris	92
irises	74
iron	132
ironclad	89
ironclads	78
ironic	102
ironically	103
ironing	72
irons	84
ironstone	73
ironwork	74
ironworks	85
irony	98
irradiated	80
irradiation	84
irrational	96
irrationality	71
irreconcilable	81
irreducible	94
irregular	112
irregularities	98
irregularity	76
irregularly	90
irregulars	78
irrelevant	100
irreparable	79
irreparably	70
irreplaceable	74
irresistible	85
irrespective	95
irresponsible	89
irreverent	85
irreversible	91
irreversibly	74
irrevocable	73
irrevocably	74
irrigate	79
irrigated	93
irrigation	111
irritability	75
irritable	78
irritant	78
irritate	74
irritated	88
irritating	85
irritation	93
is	200
ischemia	81
island	146
island's	109
islanders	93
islands	133
isle	83
isles	77
islet	90
islets	93
isn't	115
isolate	99
isolated	124
isolates	84
isolating	90
isolation	113
isolationism	71
isolationist	78
isomer	87
isomerase	75
isomers	86
isometric	85
isometrics	84
isosceles	72
isotope	99
isotopes	99
isotopic	84
isotropic	75
issuance	94
issuant	76
issue	144
issued	140
issuer	82
issuers	78
issues	144
issuing	110
isthmus	90
it	184
it'll	75
it's	162
italic	81
italics	92
itch	78
itching	82
item	119
items	132
iterated	79
iteration	98
iterations	89
iterative	86
iteratively	71
itinerant	91
itinerary	82
its	158
itself	148
ivory	99
ivy	83
jab	78
jabs	70
jack	100
jackal	77
jackals	75
jacket	109
jacketed	71
jackets	98
jackpot	89
jacks	86
jade	89
jaded	72
jagged	84
jaguar	85
jaguars	70
jail	120
jailed	104
jailer	70
jails	86
jamboree	70
jammed	91
jamming	94
jams	93
janitor	86
jar	95
jargon	89
jarring	75
jars	92
jasmine	74
jaundice	80
java	70
javelin	89
javelins	72
jaw	109
jaws	97
jays	82
jazz	132
jazzy	80
jealous	107
jealously	74
jealousy	101
jeans	95
jeep	87
jeeps	77
jellies	71
jelly	91
jellyfish	87
jeopardize	78
jeopardized	73
jeopardy	88
jerk	83
jerky	76
jersey	110
jerseys	99
jest	76
jester	76
jet	121
jets	106
jetties	75
jettisoned	80
jetty	88
jewel	99
jeweled	71
jeweler	75
jewelry	107
jewels	99
jib	77
jig	78
jigs	76
jigsaw	77
jihad	89
jin	80
jingle	91
jingles	88
jitsu	71
jitter	75
job	138
jobless	73
jobs	129
jock	81
jockey	105
jockeys	89
jocks	74
jog	74
jogging	86
join	138
joined	151
joiner	71
joining	131
joins	120
joint	133
jointed	80
jointly	116
joints	105
joke	113
joked	93
joker	77
jokes	110
joking	87
jokingly	95
jolly	75
joules	71
jour	71
journal	126
journal's	78
journalism	118
journalist	130
journalistic	96
journalists	117
journals	117
journey	127
journeyed	90
journeying	74
journeyman	85
journeys	105
jousting	75
jovial	73
joy	107
joyful	83
joyfully	72
joyous	83
joys	81
joystick	89
joysticks	73
jubilant	72
jubilee	88
judge	131
judge's	86
judged	111
judges	124
judgeship	76
judging	101
judgment	116
judgments	98
judicial	120
judiciary	102
judicious	75
judo	94
judoka	77
jug	85
juggle	71
jugglers	71
juggling	88
jugs	73
jugular	78
juice	108
juices	87
juicy	74
jujutsu	73
jukebox	79
jumble	70
jumbo	77
jump	122
jumped	110
jumper	99
jumpers	88
jumping	114
jumps	108
jumpsuit	70
jun	71
junction	127
junctions	100
juncture	86
jungle	111
jungles	88
junior	130
juniors	96
juniper	85
junk	95
junks	70
junkyard	73
junta	99
juridical	80
juried	70
juries	90
jurisdiction	125
jurisdictional	85
jurisdictions	111
jurisprudence	97
jurist	98
jurists	87
juror	82
jurors	92
jury	121
jury's	75
jus	79
just	156
justice	127
justices	100
justifiable	81
justification	105
justifications	78
justified	109
justifies	82
justify	107
justifying	87
justly	81
jute	84
juts	70
jutting	76
juvenile	109
juveniles	97
juxtaposed	83
juxtaposition	83
kDa	83
kHz	109
kV	95
kW	113
kWh	83
kabuki	81
kamikaze	88
kamikazes	70
kana	81
kangaroo	89
kangaroos	80
kanji	95
kaolin	70
kappa	74
karaoke	89
karate	99
karma	92
karmic	73
karst	84
kart	82
karts	76
katakana	81
kauri	70
kava	72
kayak	85
kayakers	73
kayaking	91
kayaks	81
kbit	91
kcal	76
kebab	74
keel	101
keeled	79
keels	77
keen	114
keenly	82
keep	140
keeper	110
keeper's	78
keepers	94
keeping	128
keeps	116
keg	77
kelp	81
kelvins	70
kendo	76
kennel	81
kennels	70
kept	138
kernel	109
kernels	86
kerosene	90
ketchup	81
ketone	85
kettle	84
kettles	71
key	133
keyboard	118
keyboardist	106
keyboards	114
keyed	81
keyhole	72
keying	78
keynote	94
keypad	82
keys	116
keystone	81
keyword	89
keywords	87
kg	124
khaki	86
khan	92
khanate	76
khans	72
kibbutz	92
kibbutzim	74
kick	120
kickbacks	73
kicked	113
kicker	103
kickers	71
kicking	106
kickoff	99
kickoffs	78
kicks	105
kid	104
kiddie	73
kidding	84
kidnap	99
kidnapped	114
kidnapper	76
kidnappers	86
kidnappings	82
kidnaps	93
kidney	109
kidneys	94
kids	118
kill	134
killed	148
killer	117
killer's	73
killers	98
killing	133
killings	106
kills	120
kiln	92
kilns	88
kilo	71
kilobytes	71
kilogram	91
kilograms	98
kilometer	103
kilometers	122
kilos	72
kilotons	73
kilowatt	84
kilowatts	83
kilt	80
kilts	70
kimchi	71
kimono	80
kin	97
kind	136
kinda	102
kinder	73
kindergarten	110
kindergartens	83
kindled	71
kindly	91
kindness	98
kindred	85
kinds	121
kinetic	104
kinetics	84
king	141
king's	113
kingdom	129
kingdom's	83
kingdoms	112
kingfisher	70
kingfishers	78
kingpin	76
kings	122
kingship	93
kink	72
kinship	95
kinsman	87
kinsmen	81
kiosk	86
kiosks	86
kirk	70
kiss	111
kissed	91
kisses	96
kissing	80
kit	113
kitchen	116
kitchens	99
kite	94
kites	92
kits	107
kitsch	77
kitten	110
kittens	109
kiwi	75
klezmer	74
km	155
knack	83
knee	119
kneel	79
kneeling	89
kneels	71
knees	104
knell	70
knelt	74
knew	135
knife	115
knight	110
knight's	77
knighted	105
knighthood	92
knightly	76
knights	108
knit	95
knitted	82
knitting	92
knives	103
knob	90
